sample_id	1.1.1.205	1.1.1.37	1.2.1.12	2.4.2.10	2.6.1.1	2.7.1.11	3.4.11.1	3.5.1.2	4.1.2.13	4.2.1.3	5.3.1.1	6.2.1.5	9.1.1.1	9.1.2.2	9.1.3.3	9.1.4.4	9.1.5.5	9.1.6.6	9.1.7.7	9.1.8.1	9.1.9.2	9.1.10.3	9.1.11.4	9.1.12.5	9.1.13.6	9.1.14.7	9.1.15.1	9.1.16.2	9.1.17.3	9.1.18.4	9.1.19.5	9.1.20.6	9.1.21.7	9.1.22.1	9.1.23.2	9.1.24.3	9.1.25.4	9.1.26.5	9.1.27.6	9.1.28.7	9.1.29.1	9.1.30.2	9.1.31.3	9.1.32.4	9.1.33.5	9.1.34.6	9.1.35.7	9.1.36.1	9.1.37.2	9.1.38.3	9.1.39.4	9.1.40.5	9.1.41.6	9.1.42.7	9.1.43.1	9.1.44.2	9.1.45.3	9.1.46.4	9.1.47.5	9.1.48.6	9.1.49.7	9.1.50.1	9.1.51.2	9.1.52.3	9.1.53.4	9.1.54.5	9.1.55.6	9.1.56.7	9.1.57.1	9.1.58.2	9.1.59.3	9.1.60.4
S00012	0.47296237008338404	0.7897990293922105	0.6577823011210412	0.4480657182844279	4.718858301676585	0.6055680323701419	2.9395119371487093	4.665786901612602	3.614867412776119	0.8826671420442952	1.119840710411936	2.5513878038876876	0.0	1.8477018151354618	0.9312667317592188	0.5603193348681669	0.0	0.0	0.7222351601794753	0.0	0.9487763084750724	2.356055435935329	0.1749286972321653	0.0	0.26806268218921947	5.034381451034291	0.22335864770402505	1.246112135996535	0.0	1.8909538817260638	0.0	0.41477285203890873	0.2625247198337375	1.2561795552295334	0.0	0.6343852284475913	0.2257250379245582	0.3887912782798728	1.6786421163777874	3.3234438100502737	1.1612393165310761	0.2120559930529067	0.0	0.15835127591543774	1.894252778311975	0.2818758415821359	0.12343742888412804	0.5887096852227214	0.3938594475750722	1.9939219063859817	0.8166284318128965	0.0	3.7438163774573985	0.3663681302470244	0.0	0.29904848646839055	0.9592433106753379	0.0	0.17919482380189297	1.381502218489731	0.0	5.637162082217019	0.6631058317801632	2.5516017472752566	0.0	0.7220805754215863	2.621577445536694	2.1410155233936843	0.4583124724713237	0.0	0.0	0.7400343896226854
S00013	1.1734994283251914	0.0	3.970773574133378	1.1091216960834496	0.9528687803850474	0.7984419526709355	1.1080896761184111	0.4225093864052583	0.0	0.2359425853620066	0.5733007324567188	0.0	0.31166000881334527	2.7365840813116753	3.1695498234374475	0.5070302898586032	1.942874212368234	15.187170783368805	2.165930017949406	2.6235587364376842	1.470641793813662	0.0	1.2487477843308978	0.5774557437420403	0.0	0.7139890811855846	1.853676247813734	1.4020615785408865	0.3369672876463159	1.6581805039348378	0.1578196173537478	1.4622048861531922	0.0	1.4725296882416168	0.0	0.0	0.6435511710038786	2.0250037080068366	2.923293060768564	0.0	1.2931528507460002	2.2006972755305254	0.3661326640340675	0.0	2.8205915100504133	0.0	0.16102310911113318	6.979109161508833	1.2151211430782216	0.8111251610585618	2.8770118520717864	2.0265618871041893	0.5014510641529251	0.4549387163865543	0.0	10.660658012277281	2.0115719326104062	0.356801181776485	0.0	1.547330090488404	0.0	0.2896979065200156	0.5628036366241286	0.2467778016478839	2.7469520809364294	4.540912612836718	0.0	0.0	0.318469965160749	0.8611968103054802	0.0	0.8880523516976533
S00014	0.22104530491066599	0.0	0.10148283937912272	0.5605875854860102	4.908455773048495	0.43202014293237156	1.0217747979949952	0.0	1.3247821876425048	0.2017420369965425	0.0	0.0	0.5234865406654552	0.8558128069779148	0.0	0.0	0.36571447195952234	2.370206429566669	0.4554698797368545	3.340902791594591	0.0	0.4159051702182503	1.8080923006655047	0.23987836249846362	0.1740524330750492	0.1409726593824936	5.975640636723167	10.526336195158946	0.0	2.8480159023842013	0.0	0.44174941893434294	0.19724677170135374	0.476470722445188	0.0	0.2938294394529763	2.9770910281460004	0.0	0.5329608239148208	4.07254149429582	0.6594061688604234	0.5282925833355331	2.30732375441308	0.9513243128789516	0.3168407036006481	0.8911313189371447	0.8812743137310388	2.0019080153272815	0.31342923851827703	0.3788639360471117	2.8955183705369607	0.0	0.0	1.0125789767254063	1.002980689982593	1.218489779079553	0.0	2.7992262932078202	0.6644616238780118	1.604124602001884	0.0	0.4878344770847804	0.0	0.35775022141789975	0.46751623099642614	0.0	1.032112913608678	0.4237505966046636	2.5686543469699346	1.2839918268112422	0.48376534199302795	5.027321167060227
S00015	0.7487486608952565	0.5545061197532706	0.42370150198316203	0.7683042634813353	2.6495128595168747	0.32948585985538037	2.8794864978210493	0.0	3.5189508892515806	6.70523959592932	3.3866657997839402	0.7623600330927579	0.18687702405388273	0.40192546235002463	0.7245987286314252	0.14550403848028004	0.247925114446341	0.2933709050764782	0.6412362723670354	0.0	0.0	0.6550140743666849	0.0	0.0	0.9207147009071802	0.0	0.45795412674963887	0.0	0.1766649718004034	0.1259526256649113	0.0	0.0	0.2828965501508157	4.644241867625903	0.5563480363054379	0.0	0.8860997518687828	0.6675716452198848	0.37047142122480886	1.3167634420169105	0.18477175887581776	1.042451449030244	2.4320603206007423	0.0	1.4078932400367368	0.0	3.723469947761213	0.4729012839051303	1.1609523154836414	0.34903418429008043	2.788528910128227	1.0655845295248307	0.9097718902479504	0.5105769660476015	1.037949698808859	0.6571228114424523	1.966373188784867	0.9745784802341636	0.4328746812761815	0.0	1.4294949934008534	0.5432250199015535	0.9720883727279227	0.0	4.353287084322823	0.5651225183117794	0.26542718111064273	4.706513155152338	0.6665715159466886	3.597869367520724	0.5660437784216827	2.240924912261652
S00016	0.0	0.8188400748257031	0.7216138892513854	1.1225026059819914	3.1839451039268263	4.851119946005223	2.8118925664630035	0.6568424509512133	0.4540359089150222	0.3802783383023174	1.1545674289536976	0.0	1.5352379289387237	0.9641105989658069	0.12720866350171572	1.660160850123283	0.2315693231233218	0.10648820431064178	0.3777524309592723	0.4105464916401554	0.0	2.5731794992065375	5.870307956730139	0.3109046121327769	0.0	3.6239785229235837	2.1874603291016905	14.491955086567334	0.0	0.0	2.400098605745263	3.991164662707417	1.1206202377360823	2.4162858993831406	0.1566884818697442	2.627404634891765	0.8469195589290516	4.939832795905348	0.13173039314868518	0.0	0.6184583062104255	0.7053429622938236	0.8332771411779634	0.0	1.268729436912565	0.0	1.6048077391228688	4.799870080257277	0.10856163702803971	0.7780051466298512	0.36556974745768817	2.9326026523163695	1.1192862164078183	0.0	0.0	1.6274409208371619	0.18996140025328415	0.0	0.0	0.23257311217181315	0.0	0.0	0.226829906751434	5.245573971500509	2.4204647552076493	0.0	0.0	0.0	0.6253659479818529	0.8082678434195327	0.0	0.5869085997993977
S00017	1.0597878617101875	0.7816083617876171	1.5106064586424566	0.0	2.2611450990515922	2.4407323799239395	1.3490212454749286	0.6124023128544395	0.36539706803826	0.857321985559814	0.0	0.7151102557493271	0.40680040325059363	0.509985927233802	4.094134971341035	1.5348232668096382	1.9600190880673336	1.259124678801682	0.6501097101189323	0.82332284114877	0.0	0.44922511169391033	1.3803401060525327	0.7261341710098832	6.490485924461386	0.47882363274906237	0.82510796909928	0.3749736899981939	1.714354017226387	3.073499214598261	5.2569956872097885	1.2924218298547756	0.0	0.0	1.398885560279619	2.241306520107231	0.0	0.0	1.4712761576350382	2.379354839149001	1.3349239860242708	0.8052442876942608	0.9934454462917637	0.7530678267259695	0.0	0.5400288142386666	3.239386518324039	2.623234068428806	1.1386229034585609	0.0	0.12205631665554799	6.6320586898063505	0.0	1.452956682168478	0.8881719994285447	3.538738223274912	0.0	4.55397026501455	4.6859080777197	0.319732866040984	2.047555347823914	0.9872941837099026	0.14082483291049583	3.1844682850013766	0.7324589824316026	0.0	0.0	0.0	1.3894259898028711	0.7890368380234366	2.9450910381315247	1.121991010108985
S00018	1.441406198311258	0.9498646224292583	1.227360239496054	0.238173240526117	1.549842612848605	0.9650374121748344	3.6061563252922233	3.668650412407329	0.5621944341557858	1.0208430167892695	4.296965858408307	9.019720629982205	2.284706817158818	0.32150918843301923	3.3038620589926655	3.5370822137098235	0.0	0.9478665430404767	0.843758205290445	0.24060985007362662	0.0	0.4159824966706876	1.1232296522504215	0.0	1.7558010295732482	0.9498942986030182	9.51555839301744	6.350308011559109	0.5142300071215651	0.0	0.7669299931310645	0.0	0.4980570957123664	0.9382645286868956	0.0	0.0	2.0694848345742343	0.2502432973694575	1.9129234074368828	10.547292599159254	0.5896954663254402	0.0	0.0	2.421785791195868	2.5788763300975837	1.0857191259649837	0.24390330855084308	1.1273538266644643	0.0	0.21060419848744286	0.0	0.0	0.6552549950604428	8.828201924582208	0.6637136182393005	0.0666553952678436	0.8836272237018651	0.504016639409779	1.0875061688229457	0.4214743727546116	0.5275633067938015	0.0	0.1677186560260543	0.9579736523421101	0.9227734403924883	0.6741877426480379	0.0	0.5403329279318579	3.7545161771671762	0.0	0.0	0.3637340564907437
S00019	0.0	4.3815369619443	0.8151940829282379	0.0	7.148056057026899	5.022853386073113	5.507361227102578	0.0	0.8146436369397474	1.2091610394438144	0.31982277572821977	2.675586361854571	0.49283398948173646	3.091352205724286	1.1285372572613632	3.4150974833034162	0.7665150529210651	0.0	0.5220859374461069	0.0	0.3084169661203304	0.0	0.421859995022088	0.536326426673793	1.8543903545950775	4.791990126307854	0.0	0.0	2.799069973319356	0.0	1.3426835534662642	0.5439927571933119	1.654338106748482	0.8607862532663121	0.26612690579987835	0.8014860805361596	0.0	0.9545666381876009	0.33941275648877367	0.7917176560514371	0.33477986244854946	0.8393487049040511	0.932100283667588	1.0560103841694137	1.571638041970476	1.146886435425622	0.0	5.470553402620814	2.471014568708038	0.7485504908769276	1.0481987704959286	0.7298073305783458	0.0	0.8080091612810204	0.0	6.345655722434337	0.0	1.6750493520916392	0.0	1.4082938627246964	2.9207235418215993	0.6154677458129505	0.627258930589319	0.0	2.7134640711834224	2.3857984937645904	1.8659918377755487	0.7130257125370437	0.0	0.0	0.4182165352520577	0.5460266378745111
S00020	2.2424267163757396	2.161609867036419	0.20121622513849297	0.9294591399554386	4.645495603077676	0.7652559263141082	0.0	9.62041164141357	0.0	0.7375014367806206	0.6959620529611638	0.0	0.0	0.0	0.10301005085117741	0.45622840960129296	0.20929714352959697	1.4076531045447445	0.36883669222577364	0.7689046209809125	0.653829580963995	1.6715871339777448	0.8195700959759118	2.63008028162707	3.3606094999061003	0.0	0.0	1.5009107778582154	1.665478890038086	0.7422873470902376	0.0	0.5116590078312253	2.2072517864152994	0.6509555892882571	1.0919143869488952	0.0	1.4166683127846706	1.8921566984036302	0.5392423532803866	0.3126332142299508	0.0	1.1633070136075494	0.8532612891511433	3.929295014003541	0.0	1.230315814460642	0.0	0.0	0.18569803760702472	2.8971861403510593	0.46899796587446435	0.9899023478721831	2.7567259645911264	0.733474813141152	0.586570030035184	1.7955921229187628	2.968014656181903	1.8187422646751836	0.8866385611841339	3.078757980399914	0.1072914064958616	1.3695976785520865	0.0	1.0288755889227865	2.0183205673889524	0.0	0.527660517997457	0.8892412009191242	1.2349401459842422	0.0	1.2448142349288767	0.0
S00021	0.0	0.0	1.1938536258472316	1.706186576568157	2.214771981005861	0.30774196180804336	2.1945065518177698	0.2881896335557013	0.45811446502049047	0.0	0.1314216704805404	0.22177399805358047	2.2806772708295653	0.7201243023674502	0.6840665720629918	0.0	1.038724957317589	0.3140601759264766	0.8908749926826446	5.746953929918333	0.29146987387567774	2.093578332917717	2.2283253858904675	1.4446108344687987	0.0	0.5450250362287363	0.22118619055307215	0.0	13.283875890635302	0.5716066665770512	0.0	0.7498797461182557	2.941376427270724	0.0	0.0	1.6548895514313147	0.1494717802695088	0.0	0.0	5.05571693356765	0.0	0.0	0.5000808109448655	1.0525271545116528	0.24754085174255155	2.042769793360028	1.4006297488149244	6.677621355758699	0.16966991031504156	0.06747075189416953	1.5764468989735465	1.125620090034126	0.06707701129093699	0.343690414281826	5.913617842269141	0.5170767478651841	0.0	0.4884880267511032	0.6847495827241099	1.7634758194037239	3.0313765767794068	0.195128900998056	0.49677451268577233	0.7010825677306525	0.5261210883089437	0.0	0.16973015803768624	0.0	1.867741296580654	0.7960180705103419	0.8040593255904356	2.3238412579897236
S00022	0.24910319898415545	0.0	0.3998671114586899	1.2925677145352574	0.0	5.6179208255822175	2.590718674583137	6.049446620821928	0.0	0.5486624090818276	0.40325155560567494	0.6972795129756214	0.2801463235605836	1.8631943974424812	6.513625737336829	0.0	0.0	3.153802359070589	1.0002665273793967	0.3965381206371787	2.1884523732346675	0.5516518280492806	1.392575914767035	1.2270094176280546	1.1846258376524885	0.0	2.004398749008338	0.9057538905775252	0.0	1.2609232489515543	1.9129129423847924	0.5198151905065227	2.468737148288604	0.5428952441363383	1.5685968995594228	7.672558382316725	0.27621029196686664	0.7189897341722558	0.2846902896439707	0.39761914989294517	0.491511626865213	2.4083542640757623	0.0	0.0	0.5183969213862325	0.25310844223856693	0.0	0.2997018269256771	0.41399767945911325	0.2654300494620278	2.481026062231366	1.3698038835661261	0.7206085650663108	0.9485527828388206	2.8100681542076558	0.7899781692357022	0.10516422595033066	1.2540106025318163	4.2545801783962585	0.7220397232411567	1.3904043553108505	0.0	0.0	5.169388262397215	1.1587500868005387	0.0	0.0	0.0	2.1003159501708586	0.0	4.827011842351785	0.0
S00023	0.30814356897248474	2.331879958199269	0.0	0.22044511594601238	5.397330378215932	1.0041215181864729	0.22161833054836183	0.0	3.1441889590745484	1.1190797224099065	0.2515320001293365	2.2836386218591067	5.101048513016461	0.7375486717531544	0.0	0.5544939075524419	1.0529989854539172	0.0	0.5095703766093428	1.0167350747469746	2.837260213482577	2.372430467895775	0.4678177567790991	0.37489547606375695	0.0	0.0	0.4701171302699003	0.6473080646427569	4.876289704112658	2.29743501578195	0.5549774410006089	0.7776817676474022	1.3279719532901415	0.0	0.0	0.0	0.11100658741541336	3.323437386410454	1.4183529293250847	3.6759766954162663	0.6564875412591823	0.9488469479589053	0.22828987904512163	0.0	2.396525098792242	0.0	2.8941174288150306	0.8883251600243026	1.8390368604182805	1.327248470686187	0.0	0.0	0.7922679967177494	0.8915514917043199	1.802073400782436	3.35921311512762	0.07594376185254471	1.0110174292531102	4.630450821113609	0.7589156171973368	0.876186242202248	3.8552092028123983	1.479645865478695	0.5812965829272001	2.5099677871176347	1.0990350922542018	0.9914547432404313	1.9491900877944044	0.0	1.9367082373928366	2.472099144636774	0.0
